fecha;sistema;dmin_mw;dmax_mw,,
01/10/2009;SING;1550,66;1744,9
02/10/2009;SIC;4009,90;5693,90
02/10/2009;SING;1507,98;1712,92
03/10/2009;SIC;3824,67;5338,90
03/10/2009;SING;1499,02;1738,10
04/10/2009;SIC;3252,78;5141,99
04/10/2009;SING;1631,84;1788,25
05/10/2009;SIC;3672,42;5774,88
05/10/2009;SING;1641,53;1744,42
06/10/2009;SIC;3906,03;5698,40
06/10/2009;SING;1579,64;1732,87
07/10/2009;SIC;3809,45;5755,7
07/10/2009;SING;1643,67;1784,99
08/10/2009;SIC;3853,84;5852,96
08/10/2009;SING;1684,65;1787,75
09/10/2009;SIC;3929,00;5827,1
09/10/2009;SING;1748,39;1844,66
10/10/2009;SIC;3857,65;5233,38
10/10/2009;SING;1744,17;1839,67
11/10/2009;SIC;1,84;4925,18
11/10/2009;SING;1708,46;1852,16
12/10/2009;SIC;3296,79;5260,38
12/10/2009;SING;1678,68;1811,74
13/10/2009;SIC;3673,06;5714,35
13/10/2009;SING;1582,26;1702,26
14/10/2009;SIC;3893,45;5580,36
14/10/2009;SING;1588,61;1670,37
15/10/2009;SIC;3893,32;5726,76
15/10/2009;SING;1477,77;1628,86
16/10/2009;SIC;3963,23;5629,25
16/10/2009;SING;1584,02;1670,15
17/10/2009;SIC;3962,24;5296,89
17/10/2009;SING;1544,96;1684,25
18/10/2009;SIC;3328,72;5187,44
18/10/2009;SING;1555,23;1724,37
19/10/2009;SIC;3646,00;5745,38
19/10/2009;SING;1541,26;1691,92
20/10/2009;SIC;3937,96;5780,88
20/10/2009;SING;1558,85;1663,80
21/10/2009;SIC;4001,08;5862,39
21/10/2009;SING;1546,31;1706,29
22/10/2009;SIC;4029,87;5764,29
22/10/2009;SING;1540,01;1675,97
23/10/2009;SIC;3992,18;5579,99
23/10/2009;SING;1622,23;1730,80
24/10/2009;SIC;3884,95;5333,28
24/10/2009;SING;1638,40;1737,55
25/10/2009;SIC;3339,85;5071,96
25/10/2009;SING;1588,19;1718,19
26/10/2009;SIC;3668,95;5756,86
26/10/2009;SING;1645,17;1689,97
27/10/2009;SIC;3918,19;5773,20
27/10/2009;SING;1576,46;1670,74
28/10/2009;SIC;3988,83;5807,49
28/10/2009;SING;1602,27;1751,77
29/10/2009;SIC;3914,22;5900,90
29/10/2009;SING;1651,86;1781,16
30/10/2009;SIC;2821,83;3183,95
30/10/2009;SING;1632,20;1759,40
31/10/2009;SING;1485,62;1730,96
01/11/2009;SIC;3284,78;5070,74
01/11/2009;SING;1562,08;1817,53
02/11/2009;SIC;3652,20;5737,36
02/11/2009;SING;1648,33;1739,82
03/11/2009;SIC;3952,95;5749,12
03/11/2009;SING;1570,39;1728,24
04/11/2009;SIC;3837,38;5839,11
04/11/2009;SING;1379,97;1693,89
05/11/2009;SIC;4049,45;5861,14
05/11/2009;SING;1451,08;1610,10
06/11/2009;SIC;4060,09;5713,15
06/11/2009;SING;1577,69;1691,87
07/11/2009;SIC;3948,29;5287,29
07/11/2009;SING;1585,78;1744,75
08/11/2009;SIC;3340,93;5183,81
08/11/2009;SING;1613,84;1793,6
09/11/2009;SIC;3720,40;5814,55
09/11/2009;SING;1688,69;1785,47
10/11/2009;SIC;4025,94;5775,44
10/11/2009;SING;1644,60;1739,94
11/11/2009;SIC;4006,33;5837,85
11/11/2009;SING;1612,66;1724,89
12/11/2009;SIC;3967,21;5687,37
12/11/2009;SING;1599,95;1714,29
13/11/2009;SIC;3935,02;5679,76
13/11/2009;SING;1594,18;1739,87
14/11/2009;SIC;3887,11;5276,37
14/11/2009;SING;1696,31;1778,35
15/11/2009;SIC;3367,30;5233,52
15/11/2009;SING;1689,67;1799,82
16/11/2009;SIC;3773,74;5798,53
16/11/2009;SING;1701,00;1796,65
17/11/2009;SIC;4068,09;5791,18
17/11/2009;SING;1683,56;1784,56
18/11/2009;SIC;4004,04;5775,7
18/11/2009;SING;1496,52;1708,13
19/11/2009;SIC;4009,24;5769,7
19/11/2009;SING;1614,71;1770,25
20/11/2009;SIC;4016,65;5610,97
20/11/2009;SING;1675,21;1775,57
21/11/2009;SIC;3916,25;5292,65
21/11/2009;SING;1677,72;1772,27
22/11/2009;SIC;3266,28;5167,20
22/11/2009;SING;1547,11;1773,57
23/11/2009;SIC;3784,17;5824,91
23/11/2009;SING;1663,94;1771,97
24/11/2009;SIC;4061,93;5831,81
24/11/2009;SING;1610,95;1746,89
25/11/2009;SIC;4074,96;5753,80
25/11/2009;SING;1645,51;1789,62
26/11/2009;SIC;4118,09;5898,32
26/11/2009;SING;1672,84;1794,84
27/11/2009;SIC;4115,91;5811,92
27/11/2009;SING;1715,33;1813,72
28/11/2009;SIC;4029,92;5283,89
28/11/2009;SING;1711,71;1794,62
29/11/2009;SIC;3504,61;5233,4
29/11/2009;SING;1629,32;1790,3
30/11/2009;SIC;3833,00;5907,12
30/11/2009;SING;1645,61;1788,11
01/12/2009;SIC;4179,72;5854,15
01/12/2009;SING;1573,24;1720,61
02/12/2009;SIC;4133,66;5758,32
02/12/2009;SING;1550,07;1664,84
03/12/2009;SIC;4042,43;5821,71
03/12/2009;SING;1507,69;1699,59
04/12/2009;SIC;4154,21;5948,79
04/12/2009;SING;1604,87;1738,82
05/12/2009;SIC;4144,17;5437,44
05/12/2009;SING;1606,64;1738,41
06/12/2009;SIC;3493,08;5146,6
06/12/2009;SING;1582,67;1754,60
07/12/2009;SIC;3867,97;5693,56
07/12/2009;SING;1601,10;1713,21
08/12/2009;SIC;3774,35;5481,80
08/12/2009;SING;1575,10;1689,71
09/12/2009;SIC;4057,20;6016,46
09/12/2009;SING;1346,09;1666,71
10/12/2009;SIC;4187,16;5956,50
10/12/2009;SING;1399,17;1673,79
11/12/2009;SIC;4287,00;5959,22
11/12/2009;SING;1593,69;1689,32
12/12/2009;SIC;4177,31;5473,49
12/12/2009;SING;1616,22;1702,42
13/12/2009;SIC;3584,11;5273,81
13/12/2009;SING;1641,80;1776,86
14/12/2009;SIC;3931,66;6139,6
14/12/2009;SING;1612,00;1734,64
15/12/2009;SIC;4205,64;6002,86
15/12/2009;SING;1579,49;1737,43
16/12/2009;SIC;4259,73;6057,90
16/12/2009;SING;1599,05;1728,16
17/12/2009;SIC;4306,67;6084,67
17/12/2009;SING;1549,27;1685,70
18/12/2009;SIC;4284,21;5957,52
18/12/2009;SING;1536,28;1663,72
19/12/2009;SIC;4036,63;5357,77
19/12/2009;SING;1549,28;1656,30
20/12/2009;SIC;3487,95;5361,51
20/12/2009;SING;1511,52;1646,60
21/12/2009;SIC;3980,57;6136,50
21/12/2009;SING;1509,15;1662,20
22/12/2009;SIC;4290,27;6114,69
22/12/2009;SING;1407,91;1619,84
23/12/2009;SIC;4315,07;5976,12
23/12/2009;SING;1507,99;1657,79
24/12/2009;SIC;4264,24;5776,69
24/12/2009;SING;1561,06;1665,75
25/12/2009;SIC;3326,60;5013,26
25/12/2009;SING;1534,34;1631,89
26/12/2009;SIC;3717,28;5410,4
26/12/2009;SING;1529,34;1677,81
27/12/2009;SIC;3558,99;5280,76
27/12/2009;SING;1550,76;1691,32
28/12/2009;SIC;3903,64;5929,83
28/12/2009;SING;1569,93;1694,52
29/12/2009;SIC;4192,79;5837,77
29/12/2009;SING;1632,82;1750,96
30/12/2009;SIC;2876,28;3349,67
30/12/2009;SING;1617,45;1743,11
31/12/2009;SING;1424,43;1671,91
01/01/2010;SIC;2965,13;4475,77
01/01/2010;SING;1377,83;1526,69
02/01/2010;SIC;3333,70;5038,18
02/01/2010;SING;1470,68;1660,53
03/01/2010;SIC;3252,17;5052,80
03/01/2010;SING;1466,56;1620,84
04/01/2010;SIC;3772,30;5844,83
04/01/2010;SING;1324,76;1494,3
05/01/2010;SIC;4123,89;5809,38
05/01/2010;SING;1346,71;1453,97
06/01/2010;SIC;4120,42;5843,94
06/01/2010;SING;1342,33;1606,50
07/01/2010;SIC;4141,05;5956,49
07/01/2010;SING;1508,85;1654,83
08/01/2010;SIC;4163,97;5975,72
08/01/2010;SING;1565,92;1680,69
09/01/2010;SIC;4126,28;5320,76
09/01/2010;SING;1627,35;1759,94
10/01/2010;SIC;3483,69;5007,18
10/01/2010;SING;1599,15;1782,40
11/01/2010;SIC;3772,69;5843,99
11/01/2010;SING;1513,62;1715,26
12/01/2010;SIC;4179,61;5814,59
12/01/2010;SING;1490,62;1634,2
13/01/2010;SIC;4163,61;5956,52
13/01/2010;SING;1500,94;1661,19
14/01/2010;SIC;4150,92;5959,26
14/01/2010;SING;1515,78;1623,99
15/01/2010;SIC;4241,42;6056,71
15/01/2010;SING;1525,87;1621,8
16/01/2010;SIC;4110,17;5295,15
16/01/2010;SING;1578,91;1692,92
17/01/2010;SIC;3534,43;5114,32
17/01/2010;SING;1569,85;1743,25
18/01/2010;SIC;3839,62;5753,78
18/01/2010;SING;1620,35;1761,35
19/01/2010;SIC;4138,75;5993,40
19/01/2010;SING;1572,42;1735,83
20/01/2010;SIC;4265,82;6087,59
20/01/2010;SING;1633,04;1766,39
21/01/2010;SIC;4296,74;6020,20
21/01/2010;SING;1614,86;1752,81
22/01/2010;SIC;4289,05;6039,72
22/01/2010;SING;1645,26;1822,44
23/01/2010;SIC;4134,41;5358,41
23/01/2010;SING;1674,06;1824,30
24/01/2010;SIC;3556,55;5188,38
24/01/2010;SING;1585,00;1802,13
25/01/2010;SIC;3990,00;6116,66
25/01/2010;SING;1696,18;1811,17
26/01/2010;SIC;4282,94;6246,57
26/01/2010;SING;1680,14;1802,58
27/01/2010;SIC;4365,37;6115,69
27/01/2010;SING;1586,85;1783,20
28/01/2010;SIC;4321,92;6114,42
28/01/2010;SING;1669,80;1792,68
29/01/2010;SIC;4287,74;6030,77
29/01/2010;SING;1646,09;1794,77
30/01/2010;SIC;4117,23;5292,15
30/01/2010;SING;1684,61;1816,87
31/01/2010;SIC;3517,60;5164,74
31/01/2010;SING;1690,57;1831,33
01/02/2010;SIC;3901,04;5969,56
01/02/2010;SING;1664,31;1837,14
02/02/2010;SIC;4207,68;5913,91
02/02/2010;SING;1597,61;1750,96
03/02/2010;SIC;4229,39;5848,49
03/02/2010;SING;1618,35;1772,9
04/02/2010;SIC;4263,52;5871,44
04/02/2010;SING;1615,26;1795,43
05/02/2010;SIC;4240,00;5885,38
05/02/2010;SING;1362,43;1755,73
06/02/2010;SIC;4149,17;5262,44
06/02/2010;SING;1434,34;1707,57
07/02/2010;SIC;3469,58;5103,17
07/02/2010;SING;1597,06;1756,9
08/02/2010;SIC;3856,64;5918,40
08/02/2010;SING;1626,48;1733,49
09/02/2010;SIC;4247,90;5965,88
09/02/2010;SING;1570,61;1683,82
10/02/2010;SIC;4294,82;5960,62
10/02/2010;SING;1542,50;1722,96
11/02/2010;SIC;4295,50;5992,44
11/02/2010;SING;1559,58;1751,51
12/02/2010;SIC;4260,37;6010,27
12/02/2010;SING;1609,71;1772,43
13/02/2010;SIC;4244,78;5508,29
13/02/2010;SING;1639,59;1785,62
14/02/2010;SIC;3686,34;5187,46
14/02/2010;SING;1616,39;1784,69
15/02/2010;SIC;3974,34;6038,31
15/02/2010;SING;1598,57;1778,0
16/02/2010;SIC;4277,28;5955,67
16/02/2010;SING;1540,95;1737,15
17/02/2010;SIC;4224,97;5990,79
17/02/2010;SING;1586,78;1736,26
18/02/2010;SIC;4244,35;6023,37
18/02/2010;SING;1632,96;1780,1
19/02/2010;SIC;4309,13;6001,76
19/02/2010;SING;1659,74;1769,2
20/02/2010;SIC;4251,86;5498,90
20/02/2010;SING;1674,27;1778,75
21/02/2010;SIC;3732,04;5209,69
21/02/2010;SING;1670,88;1771,87
22/02/2010;SIC;3902,97;5989,99
22/02/2010;SING;1656,72;1754,96
23/02/2010;SIC;4298,40;6139,57
23/02/2010;SING;1577,19;1730,9
24/02/2010;SIC;4373,47;6069,40
24/02/2010;SING;1611,88;1750,37
25/02/2010;SIC;4336,32;5945,59
25/02/2010;SING;1641,73;1797,79
26/02/2010;SIC;4255,64;6021,15
26/02/2010;SING;1682,25;1797,41
27/02/2010;SIC;64,41;5206,52
27/02/2010;SING;1642,02;1793,22
28/02/2010;SIC;1542,87;2649,73
28/02/2010;SING;1646,00;1805,80
01/03/2010;SIC;1961,36;3594,41
01/03/2010;SING;1555,95;1687,5
02/03/2010;SIC;2518,41;4087,40
02/03/2010;SING;1491,16;1660,54
03/03/2010;SIC;2799,79;4381,45
03/03/2010;SING;1451,21;1603,65
04/03/2010;SIC;3006,98;4695,45
04/03/2010;SING;1505,69;1706,85
05/03/2010;SIC;3240,28;4953,53
05/03/2010;SING;1493,07;1710,60
06/03/2010;SIC;3456,17;4801,74
06/03/2010;SING;1584,63;1709,55
07/03/2010;SIC;3126,86;4541,22
07/03/2010;SING;1608,43;1753,27
08/03/2010;SIC;3251,16;5222,82
08/03/2010;SING;1635,16;1728,0
09/03/2010;SIC;3511,24;5307,60
09/03/2010;SING;1558,92;1625,87
10/03/2010;SIC;3539,55;5370,5
10/03/2010;SING;1518,99;1675,98
11/03/2010;SIC;3675,73;5133,44
11/03/2010;SING;1498,84;1618,99
12/03/2010;SIC;3600,02;5303,70
12/03/2010;SING;1518,71;1711,74
13/03/2010;SIC;3706,55;5015,45
13/03/2010;SING;1640,03;1749,65
14/03/2010;SIC;336,80;4090,17
14/03/2010;SING;1655,93;1808,87
15/03/2010;SIC;2571,54;5483,66
15/03/2010;SING;1632,13;1766,22
16/03/2010;SIC;3750,39;5524,41
16/03/2010;SING;1515,08;1710,0
17/03/2010;SIC;3799,69;5564,88
17/03/2010;SING;1371,72;1602,60
18/03/2010;SIC;3845,24;5613,55
18/03/2010;SING;1554,66;1775,5
19/03/2010;SIC;3860,55;5551,74
19/03/2010;SING;1625,51;1810,48
20/03/2010;SIC;3873,78;5104,36
20/03/2010;SING;1633,05;1785,93
21/03/2010;SIC;3385,36;5007,89
21/03/2010;SING;1625,99;1765,20
22/03/2010;SIC;3564,33;5562,7
22/03/2010;SING;1586,70;1704,16
23/03/2010;SIC;3902,52;5658,98
23/03/2010;SING;1426,73;1669,0
24/03/2010;SIC;3924,16;5699,78
24/03/2010;SING;1455,86;1593,27
25/03/2010;SIC;3944,48;5724,24
25/03/2010;SING;1560,18;1673,56
26/03/2010;SIC;3960,83;5618,54
26/03/2010;SING;1559,46;1666,36
27/03/2010;SIC;3929,65;5262,14
27/03/2010;SING;1524,59;1643,35
28/03/2010;SIC;3523,90;5098,62
28/03/2010;SING;1518,88;1630,96
29/03/2010;SIC;3697,80;5652,77
29/03/2010;SING;1564,96;1688,2
30/03/2010;SIC;3980,56;5739,65
30/03/2010;SING;1544,89;1678,39
31/03/2010;SIC;3928,10;5626,16
31/03/2010;SING;1424,58;1640,35
01/04/2010;SIC;3930,28;5272,36
01/04/2010;SING;1575,52;1814,87
02/04/2010;SIC;3446,34;4535,44
02/04/2010;SING;1694,73;1843,66
03/04/2010;SIC;3460,50;4707,28
03/04/2010;SING;1690,40;1853,32
04/04/2010;SIC;3255,97;4888,85
04/04/2010;SING;1685,02;1854,56
05/04/2010;SIC;3597,53;5496,58
05/04/2010;SING;1732,34;1832,93
06/04/2010;SIC;3941,23;5390,27
06/04/2010;SING;1510,30;1728,24
07/04/2010;SIC;3912,65;5444,26
07/04/2010;SING;1453,56;1639,69
08/04/2010;SIC;3944,58;5451,10
08/04/2010;SING;1413,33;1645,26
09/04/2010;SIC;3966,07;5430,93
09/04/2010;SING;1620,17;1775,10
10/04/2010;SIC;3871,51;4938,40
10/04/2010;SING;1651,61;1813,31
11/04/2010;SIC;3397,23;4950,20
11/04/2010;SING;1685,62;1816,75
12/04/2010;SIC;3753,29;5501,38
12/04/2010;SING;1633,16;1783,60
13/04/2010;SIC;3969,88;5506,57
13/04/2010;SING;1537,42;1732,57
14/04/2010;SIC;4016,54;5465,50
14/04/2010;SING;1578,44;1749,7
15/04/2010;SIC;4009,89;5570,11
15/04/2010;SING;1627,63;1766,19
16/04/2010;SIC;4051,20;5473,39
16/04/2010;SING;1717,39;1808,92
17/04/2010;SIC;3961,30;4996,24
17/04/2010;SING;1734,03;1820,78
18/04/2010;SIC;3421,58;5009,50
18/04/2010;SING;1681,28;1800,57
19/04/2010;SIC;3709,47;5410,37
19/04/2010;SING;1707,15;1829,75
20/04/2010;SIC;3888,35;5441,78
20/04/2010;SING;1651,53;1797,33
21/04/2010;SIC;3995,19;5515,19
21/04/2010;SING;1706,01;1800,74
22/04/2010;SIC;4058,75;5499,94
22/04/2010;SING;1690,15;1837,66
23/04/2010;SIC;3998,65;5568,89
23/04/2010;SING;1735,92;1842,28
24/04/2010;SIC;4025,37;5162,79
24/04/2010;SING;1738,85;1821,85
25/04/2010;SIC;3577,07;5169,78
25/04/2010;SING;1681,99;1884,82
26/04/2010;SIC;3898,22;5726,4
26/04/2010;SING;1652,15;1832,5
27/04/2010;SIC;4165,31;5604,60
27/04/2010;SING;1681,97;1795,32
28/04/2010;SIC;4182,29;5727,93
28/04/2010;SING;1706,82;1828,38
29/04/2010;SIC;4106,81;5521,17
29/04/2010;SING;1704,25;1870,29
30/04/2010;SIC;4125,32;5581,17
30/04/2010;SING;1541,19;1866,62
01/05/2010;SIC;3628,24;4869,77
01/05/2010;SING;1685,98;1864,12
02/05/2010;SIC;3439,81;5119,73
02/05/2010;SING;1442,87;1814,16
03/05/2010;SIC;3870,76;5576,50
03/05/2010;SING;1709,15;1834,91
04/05/2010;SIC;4059,83;5498,85
04/05/2010;SING;1591,57;1814,22
05/05/2010;SIC;4135,59;5705,77
05/05/2010;SING;1581,08;1727,34
06/05/2010;SIC;4001,69;5523,11
06/05/2010;SING;1595,41;1740,16
07/05/2010;SIC;4177,34;5596,43
07/05/2010;SING;1601,40;1704,7
08/05/2010;SIC;4160,06;5194,5
08/05/2010;SING;1554,18;1666,50
09/05/2010;SIC;3638,77;5115,45
09/05/2010;SING;1454,24;1628,67
10/05/2010;SIC;3885,91;5610,40
10/05/2010;SING;1535,17;1681,63
11/05/2010;SIC;4136,52;5563,83
11/05/2010;SING;1513,76;1650,46
12/05/2010;SIC;4031,57;5429,98
12/05/2010;SING;1525,39;1668,85
13/05/2010;SIC;4072,63;5619,41
13/05/2010;SING;1559,72;1682,1
14/05/2010;SIC;4093,43;5860,19
14/05/2010;SING;1595,12;1722,24
15/05/2010;SIC;4131,50;5321,62
15/05/2010;SING;1626,61;1760,75
16/05/2010;SIC;3644,56;5240,5
16/05/2010;SING;1537,31;1789,54
17/05/2010;SIC;3864,15;5664,95
17/05/2010;SING;1659,25;1800,31
18/05/2010;SIC;4141,90;5700,1
18/05/2010;SING;1580,08;1719,56
19/05/2010;SIC;4210,83;5615,76
19/05/2010;SING;1484,44;1665,10
20/05/2010;SIC;4259,05;5789,65
20/05/2010;SING;1640,92;1814,44
21/05/2010;SIC;4028,86;5440,94
21/05/2010;SING;1719,57;1827,90
22/05/2010;SIC;3933,03;5458,96
22/05/2010;SING;1608,95;1756,37
23/05/2010;SIC;3601,26;5342,55
23/05/2010;SING;1565,58;1695,81
24/05/2010;SIC;3832,85;5810,79
24/05/2010;SING;1580,28;1766,43
25/05/2010;SIC;4167,78;5893,1
25/05/2010;SING;1546,30;1718,42
26/05/2010;SIC;4238,11;5839,14
26/05/2010;SING;1572,69;1742,56
27/05/2010;SIC;4122,31;5782,91
27/05/2010;SING;1618,76;1787,16
28/05/2010;SIC;4181,37;5883,16
28/05/2010;SING;1674,53;1818,65
29/05/2010;SIC;4135,71;5435,39
29/05/2010;SING;1629,98;1783,74
30/05/2010;SIC;3198,28;3608,62
30/05/2010;SING;1587,01;1699,30
31/05/2010;SING;1595,20;1717,41
01/06/2010;SIC;4177,15;5728,84
01/06/2010;SING;1617,89;1790,76
02/06/2010;SIC;4141,43;5850,50
02/06/2010;SING;1677,13;1803,60
03/06/2010;SIC;4044,97;5679,1
03/06/2010;SING;1615,99;1766,29
04/06/2010;SIC;4095,74;5730,36
04/06/2010;SING;1633,97;1773,55
05/06/2010;SIC;4128,66;5332,64
05/06/2010;SING;1719,51;1849,2
06/06/2010;SIC;3665,38;5422,87
06/06/2010;SING;1673,80;1847,47
07/06/2010;SIC;3915,44;5833,86
07/06/2010;SING;1715,39;1850,0
08/06/2010;SIC;4182,01;5737,23
08/06/2010;SING;1646,05;1820,7
09/06/2010;SIC;4073,88;5790,71
09/06/2010;SING;1586,91;1759,49
10/06/2010;SIC;4077,28;5809,37
10/06/2010;SING;1667,52;1820,19
11/06/2010;SIC;4236,22;5929,41
11/06/2010;SING;1707,16;1847,20
12/06/2010;SIC;4168,80;5457,10
12/06/2010;SING;1635,71;1837,93
13/06/2010;SIC;3747,34;5461,83
13/06/2010;SING;1678,38;1825,60
14/06/2010;SIC;3862,32;5917,66
14/06/2010;SING;1750,74;1886,58
15/06/2010;SIC;4177,46;5872,15
15/06/2010;SING;1596,95;1840,72
16/06/2010;SIC;4259,16;6061,41
16/06/2010;SING;1677,57;1852,17
17/06/2010;SIC;4192,94;5950,36
17/06/2010;SING;1679,23;1846,56
18/06/2010;SIC;4203,77;5994,14
18/06/2010;SING;1736,12;1872,58
19/06/2010;SIC;4119,62;5517,77
19/06/2010;SING;1716,10;1831,95
20/06/2010;SIC;3835,47;5480,33
20/06/2010;SING;1689,53;1843,40
21/06/2010;SIC;3996,55;6116,53
21/06/2010;SING;1697,27;1860,49
22/06/2010;SIC;4267,99;5821,42
22/06/2010;SING;1586,49;1823,46
23/06/2010;SIC;4204,70;6316,59
23/06/2010;SING;1718,93;1845,90
24/06/2010;SIC;4119,38;5990,51
24/06/2010;SING;1682,77;1822,98
25/06/2010;SIC;4224,77;6112,9
25/06/2010;SING;1679,96;1839,30
26/06/2010;SIC;4170,55;5768,92
26/06/2010;SING;1667,99;1849,69
27/06/2010;SIC;3829,77;5428,93
27/06/2010;SING;1729,53;1873,95
28/06/2010;SIC;3783,54;5641,41
28/06/2010;SING;1701,21;1918,61
29/06/2010;SIC;3971,30;6046,2
29/06/2010;SING;1720,02;1893,21
30/06/2010;SIC;4150,40;5776,3
30/06/2010;SING;1736,44;1881,80
01/07/2010;SIC;4151,30;5770,90
01/07/2010;SING;1605,53;1830,61
02/07/2010;SIC;4237,28;6011,41
02/07/2010;SING;1645,61;1830,24
03/07/2010;SIC;4189,21;5450,29
03/07/2010;SING;1700,48;1833,96
04/07/2010;SIC;3740,16;5544,19
04/07/2010;SING;1708,28;1841,41
05/07/2010;SIC;3957,89;5903,9
05/07/2010;SING;1738,79;1847,1
06/07/2010;SIC;4221,07;6040,98
06/07/2010;SING;1677,92;1813,53
07/07/2010;SIC;4161,31;6067,54
07/07/2010;SING;1570,70;1776,12
08/07/2010;SIC;4221,79;5887,24
08/07/2010;SING;1590,44;1825,16
09/07/2010;SIC;4220,19;5980,16
09/07/2010;SING;1685,89;1829,96
10/07/2010;SIC;4248,67;5527,38
10/07/2010;SING;1722,30;1863,91
11/07/2010;SIC;3806,49;5505,9
11/07/2010;SING;1708,49;1881,21
12/07/2010;SIC;3889,75;6066,68
12/07/2010;SING;1780,40;1879,97
13/07/2010;SIC;4174,71;6022,38
13/07/2010;SING;1689,31;1858,90
14/07/2010;SIC;4198,60;5847,77
14/07/2010;SING;1685,66;1842,33
15/07/2010;SIC;4210,85;6040,44
15/07/2010;SING;1645,16;1810,40
16/07/2010;SIC;4007,17;5602,39
16/07/2010;SING;1527,92;1814,85
17/07/2010;SIC;3939,47;5644,17
17/07/2010;SING;1706,34;1853,27
18/07/2010;SIC;3683,43;5532,91
18/07/2010;SING;1548,61;1817,77
19/07/2010;SIC;3979,58;6061,41
19/07/2010;SING;1543,93;1794,23
20/07/2010;SIC;4292,81;6205,20
20/07/2010;SING;1581,36;1805,97
21/07/2010;SIC;4256,70;6391,40
21/07/2010;SING;1546,89;1746,94
22/07/2010;SIC;4298,23;6182,61
22/07/2010;SING;1573,63;1862,43
23/07/2010;SIC;4343,88;6282,23
23/07/2010;SING;1702,15;1909,13
24/07/2010;SIC;4307,29;5645,92
24/07/2010;SING;1797,61;1886,0
25/07/2010;SIC;3773,16;5572,17
25/07/2010;SING;1720,44;1874,97
26/07/2010;SIC;4030,96;6132,12
26/07/2010;SING;1653,68;1801,76
27/07/2010;SIC;4336,13;5987,82
27/07/2010;SING;1605,15;1746,28
28/07/2010;SIC;3761,90;5966,54
28/07/2010;SING;1620,79;1784,42
29/07/2010;SIC;4299,62;6218,31
29/07/2010;SING;1683,04;1768,47
30/07/2010;SIC;3457,79;3633,48
30/07/2010;SING;1639,25;1836,47
31/07/2010;SING;1701,25;1816,38
01/08/2010;SIC;3839,72;5680,82
01/08/2010;SING;1657,01;1823,36
02/08/2010;SIC;4015,97;6075,53
02/08/2010;SING;1622,40;1800,84
03/08/2010;SIC;4345,17;5940,8
03/08/2010;SING;1569,43;1730,54
04/08/2010;SIC;4240,37;5877,11
04/08/2010;SING;1447,66;1723,49
05/08/2010;SIC;4160,33;6027,16
05/08/2010;SING;1622,47;1782,93
06/08/2010;SIC;4352,19;6088,30
06/08/2010;SING;1659,84;1795,59
07/08/2010;SIC;4345,71;5541,29
07/08/2010;SING;1678,03;1850,29
08/08/2010;SIC;3791,60;5598,74
08/08/2010;SING;1713,52;1861,35
09/08/2010;SIC;4061,19;5976,7
09/08/2010;SING;1729,47;1812,9
10/08/2010;SIC;4251,04;6000,13
10/08/2010;SING;1702,64;1853,45
11/08/2010;SIC;4330,01;6158,62
11/08/2010;SING;1672,14;1841,53
12/08/2010;SIC;4300,67;5934,96
12/08/2010;SING;1703,52;1832,65
13/08/2010;SIC;4334,50;5872,28
13/08/2010;SING;1745,61;1862,63
14/08/2010;SIC;4289,73;5432,75
14/08/2010;SING;1711,71;1838,85
15/08/2010;SIC;3633,64;5487,41
15/08/2010;SING;1635,63;1864,31
16/08/2010;SIC;3907,24;6074,62
16/08/2010;SING;1705,04;1823,32
17/08/2010;SIC;4108,97;5902,60
17/08/2010;SING;1684,51;1798,40
18/08/2010;SIC;4345,54;5933,86
18/08/2010;SING;1554,82;1742,1
19/08/2010;SIC;4294,42;5769,35
19/08/2010;SING;1593,56;1720,90
20/08/2010;SIC;4358,62;5808,49
20/08/2010;SING;1636,62;1766,35
21/08/2010;SIC;4326,24;5459,25
21/08/2010;SING;1648,49;1760,12
22/08/2010;SIC;3705,63;5519,31
22/08/2010;SING;1652,95;1788,36
23/08/2010;SIC;4004,41;5981,89
23/08/2010;SING;1716,68;1875,34
24/08/2010;SIC;4323,01;5870,74
24/08/2010;SING;1739,54;1894,27
25/08/2010;SIC;4357,52;5804,93
25/08/2010;SING;1563,90;1851,63
26/08/2010;SIC;4314,92;5929,74
26/08/2010;SING;1761,15;1894,57
27/08/2010;SIC;4305,01;5773,25
27/08/2010;SING;1756,90;1852,25
28/08/2010;SIC;4268,84;5549,96
28/08/2010;SING;1669,52;1860,55
29/08/2010;SIC;3650,49;5427,38
29/08/2010;SING;1629,88;1861,19
30/08/2010;SIC;3972,22;5875,46
30/08/2010;SING;1738,58;1858,65
31/08/2010;SIC;872,33;1006,79
31/08/2010;SING;1644,14;1850,15
01/09/2010;SIC;4201,69;5824,29
01/09/2010;SING;1705,69;1897,93
02/09/2010;SIC;4238,48;5772,86
02/09/2010;SING;1719,74;1862,26
03/09/2010;SIC;4290,87;5788,26
03/09/2010;SING;1710,09;1851,82
04/09/2010;SIC;4226,98;5382,58
04/09/2010;SING;1685,98;1819,85
05/09/2010;SIC;3628,23;5357,8
05/09/2010;SING;1710,94;1897,73
06/09/2010;SIC;3913,29;5700,80
06/09/2010;SING;1718,53;1860,53
07/09/2010;SIC;4196,59;5577,18
07/09/2010;SING;1684,34;1823,16
08/09/2010;SIC;4165,56;5459,33
08/09/2010;SING;1648,51;1782,33
09/09/2010;SIC;4171,11;5668,20
