fecha;hidro;termo;ernc;total,,,,
21/03/2023;38230,66549;112891,0437;86754,17771;237875,8869
22/03/2023;35093,60183;118147,5287;85137,14177;238378,2723
23/03/2023;34818,60303;119169,0634;85739,98243;239727,6488
24/03/2023;33566,86165;116704,0064;89228,80136;239499,6694
25/03/2023;33510,54829;99710,07563;93217,97379;226438,5977
26/03/2023;28491,5495;101313,8868;84552,02407;214357,4603
27/03/2023;28469,09522;125519,8262;82280,39089;236269,3124
28/03/2023;41293,6317;120668,3166;75129,21909;237091,1674
29/03/2023;37099,52775;123312,4726;76512,65482;236924,6552
30/03/2023;33325,41448;125084,2675;77304,30508;235713,9871
31/03/2023;34428,3126;129401,2917;72025,88017;235855,4845
01/04/2023;35071,57432;128462,955;71143,73039;234678,2597
02/04/2023;31591,09459;108210,6494;70768,3955;210570,1395
03/04/2023;30230,99624;109146,8453;88509,27871;227887,1203
04/04/2023;29307,41328;121003,4834;78860,43506;229171,3317
05/04/2023;28832,09688;124501,5444;73931,78916;227265,4305
06/04/2023;30711,86457;116326,5935;79784,86438;226823,3224
07/04/2023;28213,56135;96145,52293;76917,18088;201276,2652
08/04/2023;28977,10344;101113,1462;69885,16924;199975,4189
09/04/2023;33009,48427;102363,5823;71297,33962;206670,4062
10/04/2023;32185,20785;113739,7527;74613,5629;220538,5234
11/04/2023;32851,30331;116956,4356;75278,21994;225085,9589
12/04/2023;33089,51898;120686,1364;73210,17876;226985,8341
13/04/2023;29790,03621;126799,3365;72366,89403;228956,2667
14/04/2023;28810,1708;120012,5461;77345,80399;226168,5209
15/04/2023;22509,9592;100184,8789;91567,52028;214262,3584
16/04/2023;21345,62366;96661,0229;84647,51504;202654,1616
17/04/2023;24302,79695;112590,2289;86379,126;223272,1518
18/04/2023;23957,57325;124244,94;80641,96958;228844,4828
19/04/2023;25947,06223;123424,0336;80806,16551;230177,2614
20/04/2023;31316,47362;132397,583;63996,27291;227710,3295
21/04/2023;32710,47733;133279,3509;61465,56521;227455,3934
22/04/2023;20299,89147;108513,9718;84591,72059;213405,5838
23/04/2023;24010,10214;106495,6259;74663,59598;205169,3241
24/04/2023;19732,21774;129215,4332;72404,08926;221351,7402
25/04/2023;32218,14211;124080,4632;70884,57618;227183,1815
26/04/2023;31111,59892;135177,2279;62300,82463;228589,6514
27/04/2023;31255,57416;131888,1611;67615,7251;230759,4604
28/04/2023;23731,3265;124775,3595;82771,70626;231278,3922
29/04/2023;23844,37791;113375,9664;84009,68236;221230,267
30/04/2023;25357,32879;106665,6773;82919,88548;214942,8915
01/05/2023;21847,76981;95389,98518;93573,14329;210810,8983
02/05/2023;21409,20415;102837,0413;97774,69111;222020,9366
03/05/2023;22240,68576;112868,0701;90221,04178;225329,7976
04/05/2023;22456,36707;116204,9749;88028,55596;226689,8979
05/05/2023;26112,59761;114304,5788;89145,83042;229563,68
06/05/2023;27502,25314;115398,4661;73674,51648;216575,2357
07/05/2023;22161,79029;102105,9134;79694,46215;203962,1659
08/05/2023;29639,63541;116963,5783;78490,27102;225093,4847
09/05/2023;34950,97476;110276,3703;84549,72604;229777,711
10/05/2023;33464,64548;118467,9014;80049,4834;231982,303
11/05/2023;33201,48788;119938,6139;77941,94271;231082,445
12/05/2023;34761,44907;122417,9401;71979,5573;229158,9464
13/05/2023;28805,75948;109988,8932;74668,82807;213463,4808
14/05/2023;30630,26728;108533,9742;69260,67709;208424,9185
15/05/2023;34030,30822;114612,9785;74034,9084;222678,1951
16/05/2023;33957,03305;130293,8915;66728,61089;230979,5354
17/05/2023;34906,60697;134879,3854;65391,33538;235177,3277
18/05/2023;30261,14333;124476,2126;75901,41767;230638,7736
19/05/2023;30363,76124;126775,5602;71637,15365;228776,4751
20/05/2023;27095,40436;122265,0249;66008,82951;215369,2588
21/05/2023;26444,6973;106373,8987;77701,36996;210519,9659
22/05/2023;32865,69373;111680,4982;82331,29421;226877,4862
23/05/2023;33907,67683;119141,225;77998,90618;231047,808
24/05/2023;33005,07475;116961,4322;85646,65885;235613,1657
25/05/2023;44072,29794;111948,705;78389,56502;234410,568
26/05/2023;36326,29717;119803,8958;77404,52364;233534,7166
27/05/2023;28411,88738;112129,3806;81179,18782;221720,4558
28/05/2023;28908,96722;113083,3584;71942,29774;213934,6234
29/05/2023;41839,17144;121249,8724;70381,54396;233470,5878
30/05/2023;44489,18223;121709,8414;70693,74887;236892,7725
31/05/2023;44253,34404;112511,2575;78280,60343;235045,205
01/06/2023;38965,78517;122772,7548;77371,3448;239109,8848
02/06/2023;30970,84817;124045,9624;83052,19594;238069,65
03/06/2023;31535,90681;107617,6644;89513,21401;228666,7852
04/06/2023;33857,69954;114547,1711;73875,26523;222280,1359
05/06/2023;41591,04622;121965,9983;76962,83055;240519,8751
06/06/2023;51236,28289;120480,7768;68597,42299;240314,4826
07/06/2023;44141,43314;123931,4011;70523,76192;238596,5962
08/06/2023;49513,732;120557,3127;69002,30426;239073,349
09/06/2023;49792,32238;107812,9674;82275,3731;239880,6629
10/06/2023;41983,53482;95951,24345;88965,75848;226900,5368
11/06/2023;29237,62818;90046,89788;96070,15169;215354,6777
12/06/2023;36611,11643;102379,6512;96502,80179;235493,5695
13/06/2023;42912,84272;119587,9151;77783,25519;240284,13
14/06/2023;44577,20019;129052,4853;75493,07123;249122,7567
15/06/2023;39487,03635;118939,209;87674,79853;246101,439
16/06/2023;43365,92071;117512,989;80985,43422;241864,3439
17/06/2023;34058,46684;118876,9754;74213,10482;227148,5471
18/06/2023;31124,44637;104618,3893;82755,39514;218498,2308
19/06/2023;52525,32739;123732,2147;63529,97685;239787,519
20/06/2023;47514,36906;135169,9527;59883,58702;242567,9088
21/06/2023;38934,89261;108728,8113;78345,66248;226009,3664
22/06/2023;55792,55947;104884,7677;87281,50041;247958,8276
23/06/2023;62946,21418;94233,65108;88791,91923;245971,7845
24/06/2023;68197,12912;75875,71419;86454,90197;230527,7453
25/06/2023;73002,4365;69027,81354;86089,89811;228120,1481
26/06/2023;74208,16903;71281,07348;79510,66869;224999,9112
27/06/2023;71958,00495;79662,6343;89897,59848;241518,2377
28/06/2023;80932,21189;81262,23775;78499,39549;240693,8451
29/06/2023;82150,36763;83732,3322;74383,03655;240265,7364
30/06/2023;75964,05596;95886,29566;70800,16009;242650,5117
01/07/2023;79261,65208;72400,55762;71884,91935;223547,129
02/07/2023;82650,17657;67163,76317;70734,93423;220548,874
03/07/2023;87381,49283;69747,34551;82510,41173;239639,2501
04/07/2023;85251,28281;68749,92278;84118,7197;238119,9253
05/07/2023;86473,29207;70613,7046;80151,97728;237238,974
06/07/2023;86656,2056;74834,66793;74529,93919;236020,8127
07/07/2023;92765,16882;71120,86874;66864,2043;230750,2419
08/07/2023;82141,62289;68292,69377;76925,97384;227360,2905
09/07/2023;79606,01437;70822,24554;66245,3981;216673,658
10/07/2023;84962,26252;85160,32449;68216,76269;238339,3497
11/07/2023;85113,07568;85065,68751;66692,73192;236871,4951
12/07/2023;80879,50387;85286,89823;71878,68717;238045,893
13/07/2023;81698,79431;73041,80409;81837,53602;236578,1344
14/07/2023;77747,15024;81457,47363;76296,78781;235501,4117
15/07/2023;76525,60662;69252,02974;78336,65242;224114,2888
16/07/2023;67379,03944;72277,08062;72821,38377;212477,5038
17/07/2023;77303,76655;92587,97062;64553,95655;234445,6937
18/07/2023;78021,83099;86054,49442;71082,5762;235158,9016
19/07/2023;84375,40208;91595,30779;64800,57191;240771,2818
20/07/2023;79601,77687;85205,53438;74439,43462;239246,7459
21/07/2023;79830,00593;92157,75718;68732,25386;240720,17
22/07/2023;85382,56726;68102,62802;75003,30465;228488,4999
23/07/2023;82010,64718;58741,31665;80329,20204;221081,1659
24/07/2023;86511,91923;73391,98618;84538,87059;244442,776
25/07/2023;79888,99944;81320,29857;85015,70628;246225,43
26/07/2023;76697,50149;82404,95516;81401,08176;240503,5384
27/07/2023;78475,18431;83330,31476;73969,66353;235775,1626
28/07/2023;80971,29007;85812,54051;70606,6242;237390,4548
29/07/2023;74616,72663;81063,72924;69232,81911;224913,275
30/07/2023;72406,42396;80837,3259;63281,06182;216524,8117
31/07/2023;78290,63915;71697,37462;86846,07479;236834,886
01/08/2023;79646,60912;77067,75285;81312,23801;238026,6
02/08/2023;72680,05731;76813,21565;86593,22847;236086,5014
03/08/2023;74601,32184;73303,90711;81411,68954;229316,9185
04/08/2023;75370,75869;73709,61776;79184,13556;228264,512
05/08/2023;73594,55786;77725,08948;69556,11834;220875,7657
06/08/2023;71187,53067;72941,78966;65652,3971;209781,7174
07/08/2023;78254,78958;74971,32189;74655,67012;227881,7816
08/08/2023;82046,54281;87393,99735;65703,30561;235143,8458
09/08/2023;74094,94332;92717,74841;72558,11912;239370,8109
10/08/2023;74087,60603;85798,76367;79694,9654;239581,3351
11/08/2023;74793,82785;78722,19368;82780,88956;236296,9111
12/08/2023;65232,25733;73260,91189;85297,01033;223790,1796
13/08/2023;62562,76955;73857,4576;73751,61577;210171,8429
14/08/2023;72417,76653;80887,6756;76152,71904;229458,1612
15/08/2023;66020,54722;79324,03268;65605,16447;210949,7444
16/08/2023;76063,67916;81245,15308;77311,04938;234619,8816
17/08/2023;84338,19807;71108,11694;80792,58233;236238,8973
18/08/2023;86129,78857;59303,59396;89244,90913;234678,2917
19/08/2023;93240,80812;55508,87663;79658,39366;228408,784
20/08/2023;95311,27398;52195,81987;72302,18294;219809,2768
21/08/2023;95621,08299;59238,54037;80490,10012;235349,7235
22/08/2023;95850,532;66269,69326;77280,39187;239400,6171
23/08/2023;96331,52108;64700,47247;76576,6124;237608,6059
24/08/2023;93769,98609;63121,30933;78307,22625;235198,5217
25/08/2023;90266,64744;62862,90681;78061,28239;231190,8366
26/08/2023;89617,27753;56305,16374;77048,60298;222971,442
27/08/2023;86029,81947;56560,12826;67163,93182;209753,8795
28/08/2023;91264,17876;63404,11614;74411,32826;229079,6232
29/08/2023;84275,865;57010,58083;88415,65694;229702,1028
30/08/2023;88085,21953;48140,02918;93164,78436;229390,331
31/08/2023;79645,45895;55199,51101;92780,07469;227625,446
01/09/2023;89564,21443;54849,135;82736,70223;227150,517
02/09/2023;89568,7165;59962,29624;75818,81118;225349,8239
03/09/2023;88811,01925;54835,67663;69613,5679;213260,2638
04/09/2023;91564,66064;58060,57742;79468,68465;229093,9227
05/09/2023;91150,40888;50357,98785;92426,30517;233934,7019
06/09/2023;94776,01429;50266,10092;85537,92202;230580,372
07/09/2023;89721,66096;55523,1075;92748,01791;237992,7864
08/09/2023;90799,1705;52679,88403;93135,39835;236614,4529
09/09/2023;88210,80294;46843,45208;86815,32761;221869,5826
10/09/2023;89196,07813;39998,29273;74022,94645;203217,3173
11/09/2023;97086,40371;46029,23982;86895,17862;230010,8222
12/09/2023;89735,85696;50103,86935;96156,13665;235995,863
13/09/2023;94103,07091;45251,9387;92926,53286;232281,5425
14/09/2023;91770,39329;39109,49773;96884,30422;227764,1952
15/09/2023;92317,07292;39904,32474;90402,63025;222624,279
16/09/2023;93869,41567;47564,20739;66368,8958;207802,5189
17/09/2023;86230,12236;45999,55207;70309,36686;202539,413
18/09/2023;93919,88483;40959,82463;65894,99909;200774,7085
19/09/2023;92794,89714;51392,87776;60424,73927;204612,5142
20/09/2023;89513,61559;61641,60639;73835,54136;224990,7633
21/09/2023;87017,06523;67734,30187;84454,67493;239206,42
22/09/2023;87335,6496;59138,23749;91810,21166;238284,987
23/09/2023;83526,07201;53512,46138;83951,03517;220989,5686
24/09/2023;80331,67625;47247,86067;87103,83339;214683,3703
25/09/2023;80239,05678;53303,10636;98402,20923;231944,3724
26/09/2023;73119,42803;60725,92903;102085,5992;235930,9562
27/09/2023;72663,58554;63953,96116;98517,68127;235135,228
28/09/2023;73439,86472;64182,5203;97148,99261;234771,3776
29/09/2023;74590,72238;69660,80075;89019,04075;233270,5639
30/09/2023;77178,63542;69253,70152;75475,66891;221908,59
01/10/2023;77049,96557;59610,34159;75504,47882;212164,786
02/10/2023;83686,1732514535;61127,733391696;86159,3972922027;230973,3039353522
03/10/2023;84145,2531954624;61323,5653676555;92930,2192158783;238399,3777899622
04/10/2023;77548,6452485076;54781,4213419164;98236,4065671652;230566,4731575892
05/10/2023;81259,0348567614;56792,0536811467;92648,8841925207;230699,9727304288
06/10/2023;78477,6047396924;57054,9608609684;91488,3731382947;227020,9387389555
07/10/2023;76054,9629448171;47856,5037042307;89005,6630875991;212917,1297366469
08/10/2023;71644,0780173934;44996,261996143;86528,0271962877;203168,3672098241
09/10/2023;74068,6603372375;48256,8141161303;83809,7758736085;206135,2503269763
10/10/2023;77848,9630000724;49781,9799441929;95529,8014390634;223160,7443833287
11/10/2023;78790,719061033;43701,6827726198;104213,41027863;226705,81211228282
12/10/2023;78374,1180475079;42671,4984627227;108318,044367493;229363,6608777236
13/10/2023;79364,4784712852;46713,2158947226;101471,013747928;227548,70811393578
14/10/2023;70873,5934064674;49217,487651497;91345,4335992443;211436,5146572087
15/10/2023;63273,6971674579;43173,2845819359;93920,9096216251;200367,8913710189
16/10/2023;64730,3760779553;47008,0684000281;112255,834892256;223994,2793702394
17/10/2023;77618,0698646612;57340,6565255361;90417,1735281589;225375,8999183562
18/10/2023;82019,0444143608;58102,5335364652;87528,4604823164;227650,384331424
19/10/2023;80222,5310680904;54375,8090661351;92166,337112284;226764,6772465095
20/10/2023;82937,7618020592;53417,397000021;87136,552657844;223491,7114599242
21/10/2023;82150,0755801055;50639,8876430977;81833,066867498;214623,3009070118
22/10/2023;80752,5740016249;51931,8981624095;72273,197196343;204957,66936037742
23/10/2023;85545,9666866564;50283,8664565976;90906,7552700805;226736,58841333448
24/10/2023;81422,8173915768;41878,0389811818;103544,386368423;226845,2427411816
25/10/2023;77758,5723894102;47101,7991394031;103061,808894753;227922,18042356631
26/10/2023;82047,3548968526;49843,6278343001;91760,7626130503;223651,74534420302
27/10/2023;81922,2164511524;47890,591467821;76556,0772813458;206368,88520031923
28/10/2023;79587,7258109146;45627,1258198445;84898,0661545079;210112,917785267
29/10/2023;84033,8894205171;43485,6930894566;76902,1242328989;204421,7067428726
30/10/2023;88264,6798341763;42571,2919958049;94279,3547789736;225115,3266089548
31/10/2023;84747,0167443896;39699,9465284572;102169,241293297;226616,2045661438
01/11/2023;80445,9652861759;41886,4829228699;93683,469277617;216015,9174866628
02/11/2023;80646,6294111534;45363,3488263566;105028,552746901;231038,530984411
03/11/2023;83389,5974688064;43686,2529488629;104003,293569598;231079,1439872673
04/11/2023;74148,5127649551;51033,0067974706;93032,3703002155;218213,8898626412
05/11/2023;77412,7683994051;45385,4593194834;83961,0005785402;206759,2282974287
06/11/2023;81896,7861973121;53961,6370326436;90955,5902905941;226814,135205498
07/11/2023;78540,2938660723;41714,4463008419;107746,841142242;228001,5813091562
08/11/2023;78950,4728839168;41161,1411168476;107874,748728206;227986,3627289704
09/11/2023;87501,4500869065;54606,0283523297;86782,9680097081;228890,44644894428
10/11/2023;91985,1505242497;51508,704601797;88113,5282525503;231607,38337859698
11/11/2023;85699,0481583916;40047,1354137072;94841,0197702971;220587,2033423959
12/11/2023;86607,75409797;29527,991805899;91390,335021036;207526,80924905
13/11/2023;82911,9182001986;34717,9076410618;109585,580093561;227215,4059348214
14/11/2023;84662,2638098908;41235,3847066107;104616,667733314;230514,3162498155
15/11/2023;84274,2811808471;45161,0986643193;99838,6521706859;229274,320158523
16/11/2023;88931,7973567037;46163,944002649;93088,1102225721;228183,85158192477
17/11/2023;84456,8597062404;44710,0134778801;97856,0650989642;227022,93828308472
18/11/2023;89881,4573351184;38151,4253690145;87864,6627263981;215897,545430531
19/11/2023;90611,8142950765;40940,1222095226;75161,4679620742;206713,40446667332
20/11/2023;84658,3285663058;42920,2558481063;94303,6008556136;221882,1852700257
21/11/2023;85621,4089754502;47168,581232682;96427,2642751059;229217,2544832381
22/11/2023;88113,6232561849;44232,0304387474;101595,977429684;233941,6311246163
23/11/2023;84463,7632770888;49421,1431801007;99453,4886881109;233338,3951453004
24/11/2023;89087,4075451144;50536,6389723034;92139,5964311544;231763,64294857217
25/11/2023;84023,9958973808;44357,3843497076;93109,0683511478;221490,4485982362
26/11/2023;82439,3456225664;47150,770135311;82383,9588499912;211974,7460786862
27/11/2023;92705,0915582804;50607,894631003;87373,5761364812;230686,56232576462
28/11/2023;93101,0407699394;45097,5419139813;95710,2315019171;233908,81418583778
29/11/2023;85182,8072122661;44693,4709931422;103296,84524142;233173,12344682828
30/11/2023;89931,4193765784;48031,9112902584;94702,0180545816;232665,3487214184
01/12/2023;92840,6518535086;44823,0518230648;93411,8453766171;231075,5490531905
02/12/2023;82548,2580850738;35141,9216254281;105639,991829053;223330,1715395549
03/12/2023;83908,364293269;34654,6665341274;91561,8292385484;210124,86006594478
04/12/2023;90173,612340188;46241,1186086954;93046,069668592;229460,8006174754
05/12/2023;87517,5676957779;45974,4671353906;99146,1833517137;232638,2181828822
06/12/2023;85457,9301684327;54082,0650481145;93764,6636350834;233304,65885163058
07/12/2023;88686,6276826682;56768,510500407;92429,2545966282;237884,39277970343
08/12/2023;83649,1365872954;53318,9359386875;84255,6366129213;221223,70913890423
09/12/2023;78613,688641616;50689,2903864097;91863,5599179184;221166,5389459441
10/12/2023;82332,1497344604;47117,6076333175;85126,3860458051;214576,143413583
11/12/2023;92595,8660572548;49326,00398739;88673,1241317229;230594,9941763677
12/12/2023;83818,1383695438;48028,8283300135;102790,315279423;234637,2819789803
13/12/2023;86685,209106224;50125,7768756246;98796,9153943547;235607,9013762033
14/12/2023;88171,1069293173;56554,9839693106;90144,2061307047;234870,2970293326
15/12/2023;86434,6386735148;51509,3372115008;95912,2573637928;233856,2332488084
16/12/2023;78491,6434631746;45386,6230798924;92717,6890828451;216595,95562591212
17/12/2023;79731,828167352;37149,0989536314;89263,0500876462;206143,9772086296
18/12/2023;75859,7953175571;42143,6341620462;112740,545720101;230743,9751997043
19/12/2023;84095,331686266;51640,745142535;101543,93021016;237280,703896102
20/12/2023;81892,4014384692;47747,104994235;103361,448844651;233000,95527735518
